seed,scenario,sequence_index,sequence_id,slot,start,end_exclusive,channels,signs,duration,magnitude_std,offset_from_nearest_transition,scale_source,split,corruption_type
42,switch_random,9,valf_20260921_42_transit_rough_001,0,128,140,[2],[-1.0],12,1.0,8.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_random,9,valf_20260921_42_transit_rough_001,1,74,86,[0],[1.0],12,1.0,14.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_random,10,valf_20260921_42_transit_rough_002,0,120,132,[2],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_random,10,valf_20260921_42_transit_rough_002,1,14,26,[1],[-1.0],12,1.0,-46.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_random,11,valf_20260921_42_transit_rough_003,0,1,13,[1],[1.0],12,1.0,-59.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_random,11,valf_20260921_42_transit_rough_003,1,74,86,[0],[1.0],12,1.0,14.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,0,valf_20260921_42_warehouse_000,0,116,128,[0],[-1.0],12,1.0,-4.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,0,valf_20260921_42_warehouse_000,1,1,13,[2],[1.0],12,1.0,-59.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,1,valf_20260921_42_warehouse_001,0,0,12,[1],[-1.0],12,1.0,-60.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,1,valf_20260921_42_warehouse_001,1,63,75,[2],[-1.0],12,1.0,3.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,2,valf_20260921_42_warehouse_002,0,104,116,[0],[-1.0],12,1.0,-16.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,2,valf_20260921_42_warehouse_002,1,8,20,[1],[1.0],12,1.0,-52.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,3,valf_20260921_42_warehouse_003,0,142,154,[2],[1.0],12,1.0,22.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,3,valf_20260921_42_warehouse_003,1,88,100,[2],[-1.0],12,1.0,28.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,4,valf_20260921_42_transit_smooth_000,0,101,113,[0],[-1.0],12,1.0,-19.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,4,valf_20260921_42_transit_smooth_000,1,39,51,[1],[1.0],12,1.0,-21.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,5,valf_20260921_42_transit_smooth_001,0,70,82,[2],[-1.0],12,1.0,10.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,5,valf_20260921_42_transit_smooth_001,1,128,140,[2],[-1.0],12,1.0,8.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,6,valf_20260921_42_transit_smooth_002,0,75,87,[0],[1.0],12,1.0,15.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,6,valf_20260921_42_transit_smooth_002,1,5,17,[1],[1.0],12,1.0,-55.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,7,valf_20260921_42_transit_smooth_003,0,140,152,[1],[1.0],12,1.0,20.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,7,valf_20260921_42_transit_smooth_003,1,9,21,[0],[-1.0],12,1.0,-51.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,8,valf_20260921_42_transit_rough_000,0,12,24,[2],[-1.0],12,1.0,-48.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,8,valf_20260921_42_transit_rough_000,1,55,67,[0],[1.0],12,1.0,-5.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,9,valf_20260921_42_transit_rough_001,0,128,140,[2],[-1.0],12,1.0,8.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,9,valf_20260921_42_transit_rough_001,1,74,86,[0],[1.0],12,1.0,14.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,10,valf_20260921_42_transit_rough_002,0,120,132,[2],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,10,valf_20260921_42_transit_rough_002,1,14,26,[1],[-1.0],12,1.0,-46.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,11,valf_20260921_42_transit_rough_003,0,1,13,[1],[1.0],12,1.0,-59.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_delay12,11,valf_20260921_42_transit_rough_003,1,74,86,[0],[1.0],12,1.0,14.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,0,valf_20260921_42_warehouse_000,0,60,72,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,0,valf_20260921_42_warehouse_000,1,120,132,[2],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,1,valf_20260921_42_warehouse_001,0,60,72,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,1,valf_20260921_42_warehouse_001,1,120,132,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,2,valf_20260921_42_warehouse_002,0,60,72,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,2,valf_20260921_42_warehouse_002,1,120,132,[1],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,3,valf_20260921_42_warehouse_003,0,60,72,[2],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,3,valf_20260921_42_warehouse_003,1,120,132,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,4,valf_20260921_42_transit_smooth_000,0,60,72,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,4,valf_20260921_42_transit_smooth_000,1,120,132,[1],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,5,valf_20260921_42_transit_smooth_001,0,60,72,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,5,valf_20260921_42_transit_smooth_001,1,120,132,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,6,valf_20260921_42_transit_smooth_002,0,60,72,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,6,valf_20260921_42_transit_smooth_002,1,120,132,[1],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,7,valf_20260921_42_transit_smooth_003,0,60,72,[1],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,7,valf_20260921_42_transit_smooth_003,1,120,132,[0],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,8,valf_20260921_42_transit_rough_000,0,60,72,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,8,valf_20260921_42_transit_rough_000,1,120,132,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,9,valf_20260921_42_transit_rough_001,0,60,72,[2],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,9,valf_20260921_42_transit_rough_001,1,120,132,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,10,valf_20260921_42_transit_rough_002,0,60,72,[2],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,10,valf_20260921_42_transit_rough_002,1,120,132,[1],[-1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,11,valf_20260921_42_transit_rough_003,0,60,72,[1],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_at,11,valf_20260921_42_transit_rough_003,1,120,132,[0],[1.0],12,1.0,0.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,0,valf_20260921_42_warehouse_000,0,54,66,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,0,valf_20260921_42_warehouse_000,1,114,126,[2],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,1,valf_20260921_42_warehouse_001,0,54,66,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,1,valf_20260921_42_warehouse_001,1,114,126,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,2,valf_20260921_42_warehouse_002,0,54,66,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,2,valf_20260921_42_warehouse_002,1,114,126,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,3,valf_20260921_42_warehouse_003,0,54,66,[2],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,3,valf_20260921_42_warehouse_003,1,114,126,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,4,valf_20260921_42_transit_smooth_000,0,54,66,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,4,valf_20260921_42_transit_smooth_000,1,114,126,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,5,valf_20260921_42_transit_smooth_001,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,5,valf_20260921_42_transit_smooth_001,1,114,126,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,6,valf_20260921_42_transit_smooth_002,0,54,66,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,6,valf_20260921_42_transit_smooth_002,1,114,126,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,7,valf_20260921_42_transit_smooth_003,0,54,66,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,7,valf_20260921_42_transit_smooth_003,1,114,126,[0],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,8,valf_20260921_42_transit_rough_000,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,8,valf_20260921_42_transit_rough_000,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,9,valf_20260921_42_transit_rough_001,0,54,66,[2],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,9,valf_20260921_42_transit_rough_001,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,10,valf_20260921_42_transit_rough_002,0,54,66,[2],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,10,valf_20260921_42_transit_rough_002,1,114,126,[1],[-1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,11,valf_20260921_42_transit_rough_003,0,54,66,[1],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_before6,11,valf_20260921_42_transit_rough_003,1,114,126,[0],[1.0],12,1.0,-6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,0,valf_20260921_42_warehouse_000,0,66,78,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,0,valf_20260921_42_warehouse_000,1,126,138,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,1,valf_20260921_42_warehouse_001,0,66,78,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,1,valf_20260921_42_warehouse_001,1,126,138,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,2,valf_20260921_42_warehouse_002,0,66,78,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,2,valf_20260921_42_warehouse_002,1,126,138,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,3,valf_20260921_42_warehouse_003,0,66,78,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,3,valf_20260921_42_warehouse_003,1,126,138,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,4,valf_20260921_42_transit_smooth_000,0,66,78,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,4,valf_20260921_42_transit_smooth_000,1,126,138,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,5,valf_20260921_42_transit_smooth_001,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,5,valf_20260921_42_transit_smooth_001,1,126,138,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,6,valf_20260921_42_transit_smooth_002,0,66,78,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,6,valf_20260921_42_transit_smooth_002,1,126,138,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,7,valf_20260921_42_transit_smooth_003,0,66,78,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,7,valf_20260921_42_transit_smooth_003,1,126,138,[0],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,8,valf_20260921_42_transit_rough_000,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,8,valf_20260921_42_transit_rough_000,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,9,valf_20260921_42_transit_rough_001,0,66,78,[2],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,9,valf_20260921_42_transit_rough_001,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,10,valf_20260921_42_transit_rough_002,0,66,78,[2],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,10,valf_20260921_42_transit_rough_002,1,126,138,[1],[-1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,11,valf_20260921_42_transit_rough_003,0,66,78,[1],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
42,switch_after6,11,valf_20260921_42_transit_rough_003,1,126,138,[0],[1.0],12,1.0,6.0,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,0,valf_20260921_43_warehouse_000,0,57,69,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,0,valf_20260921_43_warehouse_000,1,2,14,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,1,valf_20260921_43_warehouse_001,0,127,139,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,1,valf_20260921_43_warehouse_001,1,91,103,[1],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,2,valf_20260921_43_warehouse_002,0,130,142,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,2,valf_20260921_43_warehouse_002,1,83,95,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,3,valf_20260921_43_warehouse_003,0,38,50,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,3,valf_20260921_43_warehouse_003,1,121,133,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,4,valf_20260921_43_transit_smooth_000,0,1,13,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,4,valf_20260921_43_transit_smooth_000,1,122,134,[1],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,5,valf_20260921_43_transit_smooth_001,0,5,17,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,5,valf_20260921_43_transit_smooth_001,1,76,88,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,6,valf_20260921_43_transit_smooth_002,0,43,55,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,6,valf_20260921_43_transit_smooth_002,1,1,13,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,7,valf_20260921_43_transit_smooth_003,0,143,155,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,7,valf_20260921_43_transit_smooth_003,1,19,31,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,8,valf_20260921_43_transit_rough_000,0,103,115,[2],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,8,valf_20260921_43_transit_rough_000,1,59,71,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,9,valf_20260921_43_transit_rough_001,0,143,155,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,9,valf_20260921_43_transit_rough_001,1,40,52,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,10,valf_20260921_43_transit_rough_002,0,22,34,[0],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,10,valf_20260921_43_transit_rough_002,1,86,98,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,11,valf_20260921_43_transit_rough_003,0,76,88,[2],[1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,steady_d12_n2_m1,11,valf_20260921_43_transit_rough_003,1,133,145,[0],[-1.0],12,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,0,valf_20260921_43_warehouse_000,0,57,61,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,0,valf_20260921_43_warehouse_000,1,2,6,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,1,valf_20260921_43_warehouse_001,0,127,131,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,1,valf_20260921_43_warehouse_001,1,91,95,[1],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,2,valf_20260921_43_warehouse_002,0,130,134,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,2,valf_20260921_43_warehouse_002,1,83,87,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,3,valf_20260921_43_warehouse_003,0,38,42,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,3,valf_20260921_43_warehouse_003,1,121,125,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,4,valf_20260921_43_transit_smooth_000,0,1,5,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,4,valf_20260921_43_transit_smooth_000,1,122,126,[1],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,5,valf_20260921_43_transit_smooth_001,0,5,9,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,5,valf_20260921_43_transit_smooth_001,1,76,80,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,6,valf_20260921_43_transit_smooth_002,0,43,47,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,6,valf_20260921_43_transit_smooth_002,1,1,5,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,7,valf_20260921_43_transit_smooth_003,0,143,147,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,7,valf_20260921_43_transit_smooth_003,1,19,23,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,8,valf_20260921_43_transit_rough_000,0,103,107,[2],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,8,valf_20260921_43_transit_rough_000,1,59,63,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,9,valf_20260921_43_transit_rough_001,0,143,147,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,9,valf_20260921_43_transit_rough_001,1,40,44,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,10,valf_20260921_43_transit_rough_002,0,22,26,[0],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,10,valf_20260921_43_transit_rough_002,1,86,90,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,11,valf_20260921_43_transit_rough_003,0,76,80,[2],[1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration4,11,valf_20260921_43_transit_rough_003,1,133,137,[0],[-1.0],4,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration24,0,valf_20260921_43_warehouse_000,0,57,81,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration24,0,valf_20260921_43_warehouse_000,1,2,26,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration24,1,valf_20260921_43_warehouse_001,0,127,151,[0],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration24,1,valf_20260921_43_warehouse_001,1,91,115,[1],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration24,2,valf_20260921_43_warehouse_002,0,130,154,[2],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration24,2,valf_20260921_43_warehouse_002,1,83,107,[2],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration24,3,valf_20260921_43_warehouse_003,0,38,62,[1],[-1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
43,duration24,3,valf_20260921_43_warehouse_003,1,121,145,[2],[1.0],24,1.0,,E1c_train_fit_per_true_regime,val_new,segment_bias
